video_id,execution_date,channel_id,channel_name,title,content_format,views_delta,engagement_rate,comment_rate,video_age_days,duration_bucket,alpha_score,opportunity_score,trend_burst_score,evergreen_score,packaging_problem_score,metric_confidence_score,channel_momentum_score,channel_relative_success_score,title_length_chars,has_number,has_question,has_ai_word,has_finance_word,metadata_changed
nZ0flY52BCM,2026-05-18T12:49:30.314781+00:00,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,"""How Do I Raise My Prices?""",shorts,45315.0,0.027649,0.000208,1.575166,short,78.630916,81.611124,65.958054,,3.506995,100.0,89.423077,99.676637,27.0,False,True,False,False,False
zDpDYPUKnAk,2026-05-18T12:49:30.314781+00:00,UCUsm-fannqOY02PNN67C0KA,NMás,Policía Alerta por Venado “Ebrio” en Francia | N+,shorts,45149.0,0.005421,0.000128,4.388117,short,62.469818,61.695924,55.883442,,0.0,100.0,36.057692,99.29938,49.0,False,False,False,False,False
IaUyu0zglSc,2026-05-18T12:49:30.314781+00:00,UCrPseYLGpNygVi34QpGNqpA,Ludwig,No mercy.,shorts,44086.0,0.022903,0.000273,1.205247,short,69.201459,65.874288,51.202738,,0.0,59.75,36.057692,60.900027,9.0,False,False,False,False,False
ct8717IMihg,2026-05-18T12:49:30.314781+00:00,UCbCmjCuTUZos6Inko4u57UQ,Cocomelon - Nursery Rhymes,Ring ring ring! It's a BANANA DOG🍌🐶!,shorts,43890.0,0.008639,0.0,3.033568,short,53.029631,43.612583,57.36219,,0.0,53.75,36.057692,35.974131,36.0,False,False,False,False,False
i746lgqYpRI,2026-05-18T12:49:30.314781+00:00,UCWJ2lWNubArHWmf3FIHbfcQ,NBA,W teammate. B2B @kia MVP. 🔥,shorts,43799.0,0.01988,0.001452,0.502064,short,76.621347,78.881252,63.451837,,12.58599,100.0,36.057692,98.895177,27.0,True,False,False,False,False
mWS0bIoqBcA,2026-05-18T12:49:30.314781+00:00,UCvgfXK4nTYKudb0rFR6noLA,UFC,That Left Hand Is Scary 😨 #ufcvegas117,shorts,43456.0,0.013151,0.000353,1.334645,short,69.184746,68.779905,52.395996,,0.0,100.0,36.057692,89.706279,38.0,True,False,False,False,False
alIbruXtXho,2026-05-18T12:49:30.314781+00:00,UCvgfXK4nTYKudb0rFR6noLA,UFC,I think I am going to lose every fight #ufc328,shorts,43184.0,0.026427,0.001185,6.799274,short,69.690027,69.970283,57.729898,,28.052823,100.0,36.057692,89.598491,46.0,True,False,False,False,False
5E-BRRLJG-o,2026-05-18T12:49:30.314781+00:00,UCafNntv_qTQB26AvbEQNHPw,Aristegui Noticias,Químico Benítez acusa amenaza velada de Rocha Moya para dejar Alcaldía de Mazatlán,shorts,42842.0,0.023692,0.000656,2.448291,short,75.148851,77.325401,56.172853,,10.416467,100.0,36.057692,98.679601,82.0,False,False,False,False,False
Nn7GtFvrrx8,2026-05-18T12:49:30.314781+00:00,UCJ5v_MCY6GNUBTO8-D3XoAg,WWE,Two can play that game! 🫢,shorts,41843.0,0.022217,0.000267,2.763279,short,71.615165,71.816975,50.596969,,0.0,100.0,36.057692,87.577472,25.0,False,False,False,False,False
k8j-6Xvw_G4,2026-05-18T12:49:30.314781+00:00,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,JYNXZI PEAK ELOOOOO,shorts,41539.0,0.035359,0.000115,14.07049,short,66.260505,64.714206,,,17.384334,100.0,87.5,76.717866,19.0,False,False,False,False,False
MjWI_rWQL68,2026-05-18T12:49:30.314781+00:00,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,Financial Audit Employees Get Free Food DAILY!,shorts,41353.0,0.029749,0.000407,14.617527,short,66.073373,65.257164,,,15.213905,100.0,86.538462,84.424683,46.0,False,False,False,False,False
Bmt8-KsdMkA,2026-05-18T12:49:30.314781+00:00,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,JYNXZI WHAT 😂,shorts,40268.0,0.026666,0.000199,3.999656,short,69.882534,68.695875,67.631617,,6.245592,100.0,87.5,76.394503,13.0,False,False,False,False,False
4m_M1Wpnr2Q,2026-05-18T12:49:30.314781+00:00,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,Asmongold Makes MILLIONS of Dollars Per Year,shorts,40035.0,0.025568,0.000628,14.867643,short,64.234068,62.947974,,,10.740109,100.0,86.538462,83.993533,44.0,False,False,False,False,False
xIy3Ch58_Hc,2026-05-18T12:49:30.314781+00:00,UCUP6qv-_EIL0hwTsJaKYnvw,Azteca Noticias,🔴Pareja ejecutada en Morelia | La violencia sigue ganando terreno en Michoacán,shorts,38775.0,0.026881,0.002057,2.7838,short,76.105397,78.610148,60.984758,,23.307676,100.0,36.057692,98.733495,78.0,False,False,False,False,False
UncqiOQc4rI,2026-05-18T12:49:30.314781+00:00,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,Couple Makes $12 an Hour ILLEGALLY,shorts,38417.0,0.027338,0.000345,23.867006,short,63.633761,62.271362,,,9.101882,100.0,86.538462,83.535435,34.0,True,False,False,False,False
piC1Bft6TrI,2026-05-18T12:49:30.314781+00:00,UCtwslQPB_xJfaFuZv0OETNw,Kings League Spain,Lamine Yamal asegura que hasta el Mundial no toca un balón. #KingsLeague,shorts,37563.0,0.014929,7.3e-05,0.886832,short,72.890811,74.366203,52.576349,,0.0,100.0,36.057692,98.94907,72.0,False,False,False,False,False
qgzwtKsXCMo,2026-05-18T12:49:30.314781+00:00,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,Jynxzi REALIZES,shorts,37542.0,0.017944,0.00019,17.514205,short,57.92948,54.312618,,,0.0,100.0,87.5,75.586095,15.0,False,False,False,False,False
hw5pmG8vZEo,2026-05-18T12:49:30.314781+00:00,UCcdwLMPsaU2ezNSJU1nFoBQ,Baby Shark - Pinkfong Kids’ Songs & Stories,Let’s paint Baby Shark with glitters ✨ #learntodraw #diy,shorts,37067.0,0.005434,0.0,0.575582,short,60.397542,54.868368,45.846137,,0.0,46.0,36.057692,60.792239,56.0,False,False,False,False,False
TlBYGFQ4kGo,2026-05-18T12:49:30.314781+00:00,UCWsDFcIhY2DBi3GB5uykGXA,IShowSpeed,ZIPLINING IN PUERTO RICO!,shorts,36926.0,0.048426,0.000852,6.075455,short,61.207674,52.410643,57.326361,,34.40442,46.0,36.057692,15.467529,25.0,False,False,False,False,False
d5e6YIVxGfU,2026-05-18T12:49:30.314781+00:00,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,So true 😂,shorts,36261.0,0.022395,0.000351,5.042712,short,66.362691,64.326431,66.972514,,0.327692,100.0,87.5,75.127998,9.0,False,False,False,False,False
fle9BtQX-yw,2026-05-18T12:49:30.314781+00:00,UCJ5v_MCY6GNUBTO8-D3XoAg,WWE,Trick Williams shows why he is THE CHAMP,shorts,35353.0,0.026992,0.000382,2.5063,short,73.948921,74.650127,53.007894,,8.445079,100.0,36.057692,86.20318,40.0,False,False,False,False,False
-NNuRsNtIHg,2026-05-18T12:49:30.314781+00:00,UC4PooiX37Pld1T8J5SYT-SQ,Good Mythical Morning,'Cause you're hot then you're cold. You're yes then you're no...or however it goes,shorts,35347.0,0.023035,0.000349,0.856994,short,73.925972,73.951732,55.023626,,4.969796,49.0,36.057692,81.703045,82.0,False,False,False,False,False
VtcsQ0xQ9DA,2026-05-18T12:49:30.314781+00:00,UCTHaNTsP7hsVgBxARZTuajw,LUZU TV,Cómo le vas a cortar así a Mirko cheeeeee #elshowdelverano #luzutv,shorts,34963.0,0.022561,0.000442,3.807446,short,72.321894,73.94551,58.570258,,6.956569,100.0,36.057692,97.709512,66.0,False,False,False,False,False
RvthvDiwD1s,2026-05-18T12:49:30.314781+00:00,UCiWLfSweyRNmLpgEHekhoAg,ESPN,Anything to avoid the line violation 😭 (via bam1of1/Threads),shorts,33931.0,0.00907,0.000172,0.442226,short,69.786522,70.46752,52.598963,,0.0,100.0,36.057692,98.922123,60.0,True,False,False,False,False
IEJALLQFmDs,2026-05-18T12:49:30.314781+00:00,UCY1kMZp36IQSyNx_9h4mpCg,Mark Rober,You’re Breathing Dinosaur Breath!,shorts,33865.0,0.022089,0.000155,17.867376,short,48.952897,37.605147,,,2.396299,68.5,96.634615,16.060361,33.0,False,False,False,False,False
Hk-ARbCTKzM,2026-05-18T12:49:30.314781+00:00,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,People Who Became Famous For Doing Nothing,shorts,33140.0,0.042001,0.000221,24.732295,short,66.942812,66.412143,,,13.563506,100.0,90.865385,82.753975,42.0,False,False,False,False,False
KGW-0oKDoIg,2026-05-18T12:49:30.314781+00:00,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,NEVER Spend Money On THESE Purchases,shorts,32943.0,0.033663,0.000628,5.867399,short,71.385012,71.440924,67.453001,,24.641656,100.0,86.538462,82.241983,36.0,False,False,False,False,False
vmRbevilfpU,2026-05-18T12:49:30.314781+00:00,UCOWFKaCN-rzmYk502JFWnqg,Eze Martínez,Números de la suerte 🍀,shorts,32928.0,0.030541,0.00021,24.824332,short,61.841124,58.734648,,,1.628429,77.25,82.692308,69.60388,22.0,False,False,False,False,False
xc5xmlH8gZw,2026-05-18T12:49:30.314781+00:00,UCUP6qv-_EIL0hwTsJaKYnvw,Azteca Noticias,Así quedaron las calles tras la fuerte granizada en Coacalco #desastre #clima,shorts,32470.0,0.01994,0.000301,0.472527,short,76.399456,78.733703,56.740344,,0.0,100.0,36.057692,98.544867,77.0,False,False,False,False,False
DMvBdhHCm4E,2026-05-18T12:49:30.314781+00:00,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,I Interviewed a Narcissist,shorts,32407.0,0.039458,0.001563,0.617596,short,79.747642,81.298129,64.552872,,38.262015,100.0,86.538462,82.134196,26.0,False,False,False,False,False
3UW3HIfih5Y,2026-05-18T12:49:30.314781+00:00,UCK1i2UviaXLUNrZlAFpw_jA,El Reino Infantil,Familia Granja ¿Dónde estás?  #Shorts #LaGranjaDeZenon,shorts,32185.0,0.008254,0.0,1.909332,short,62.548901,59.673567,45.119025,,0.0,49.0,36.057692,79.277823,54.0,False,True,False,False,False
2-aIApcCDys,2026-05-18T12:49:30.314781+00:00,UCupvZG-5ko_eiXAupbDfxWw,CNN,Trump’s champagne sip in Beijing says a lot,shorts,31885.0,0.018636,0.002421,3.045328,mid,70.690229,71.665169,64.708689,,15.145989,100.0,36.057692,95.526812,43.0,False,False,False,False,False
yZnzhPUYCV0,2026-05-18T12:49:30.314781+00:00,UC16niRr50-MSBwiO3YDb3RA,BBC News,Bulgaria wins 2026 Eurovision Song Contest with Bangaranga. #BBCNews,shorts,31256.0,0.009198,0.001161,1.492029,short,67.610575,67.872278,56.675842,,0.0,100.0,36.057692,98.005928,68.0,True,False,False,False,False
n-3QQEiJKpg,2026-05-18T12:49:30.314781+00:00,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,The Biggest Red Flag in Financial Audit History,shorts,29978.0,0.036263,0.000758,2.742237,short,75.323682,76.020619,66.910503,,28.663933,100.0,86.538462,81.433576,47.0,False,False,False,False,False
Czf68kDF_7Y,2026-05-18T12:49:30.314781+00:00,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,This Mother Makes BANK,shorts,29405.0,0.023447,0.000408,24.86748,short,61.101856,59.03249,,,2.927422,100.0,86.538462,81.13716,22.0,False,False,False,False,False
_w0Z6nqywZE,2026-05-18T12:49:30.314781+00:00,UCAOtE1V7Ots4DjM8JLlrYgg,Peppa Pig - Official Channel,Match Day #PeppaPig #Shorts,shorts,29337.0,0.012312,0.0,1.533939,short,61.3621,55.957972,44.563464,,0.0,49.0,36.057692,56.480733,27.0,False,False,False,False,False
mkVMNP6-F7E,2026-05-18T12:49:30.314781+00:00,UCJ5v_MCY6GNUBTO8-D3XoAg,WWE,This song has gone triple platinum in our household 🎵🎙️,shorts,29289.0,0.025047,0.000448,4.669714,short,69.826116,69.696597,57.100182,,6.349858,100.0,36.057692,84.774993,55.0,False,False,False,False,False
YwRtlXsoe-o,2026-05-18T12:49:30.314781+00:00,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,I Visited Disappearing Stores,shorts,29213.0,0.040035,0.000475,3.815617,short,74.604968,75.286793,69.43706,,17.024033,100.0,90.865385,81.541364,29.0,False,False,False,False,False
f5QmO_3rK00,2026-05-18T12:49:30.314781+00:00,UC415bOPUcGSamy543abLmRA,Cleo Abram,They Found the Colossal Squid by Accident,shorts,28565.0,0.044216,0.000206,10.907492,short,64.430412,60.396474,,,18.117671,91.25,92.307692,54.944759,41.0,False,False,False,False,False
Beg011pZnsI,2026-05-18T12:49:30.314781+00:00,UCiWLfSweyRNmLpgEHekhoAg,ESPN,Tom Brady is too funny for this 😂 (via @georgetownu/TT),shorts,28508.0,0.01055,0.000211,0.768314,short,69.930565,70.800689,52.418376,,0.0,100.0,36.057692,98.760442,55.0,False,False,False,False,False
aftVKajTC8M,2026-05-18T12:49:30.314781+00:00,UCWJ2lWNubArHWmf3FIHbfcQ,NBA,Shai Gilgeous-Alexander on winning back-to-back @kia NBA MVP awards 🙌,shorts,28226.0,0.035878,0.003529,0.512654,short,82.389596,86.296772,68.803365,,43.647748,100.0,36.057692,98.383185,69.0,False,False,False,False,False
Cr7oGnSzmb4,2026-05-18T12:49:30.314781+00:00,UC415bOPUcGSamy543abLmRA,Cleo Abram,What If Earth Was Hollow?,shorts,27843.0,0.043784,0.000229,26.914471,short,61.385876,56.802619,,,17.787334,91.25,92.307692,54.432767,25.0,False,True,False,False,False
Ux1bI8u_Kz0,2026-05-18T12:49:30.314781+00:00,UCGXbLrVe8vnkiFv7q2vYv3w,El Mundo,Momento del atropello múltiple a 8 personas en Módena (Italia) #shorts #italia,shorts,27841.0,0.017536,0.00422,1.154969,short,73.903889,75.972711,64.230641,,21.325474,100.0,36.057692,99.973053,78.0,True,False,False,False,False
pUlUgkaTQZg,2026-05-18T12:49:30.314781+00:00,UC415bOPUcGSamy543abLmRA,Cleo Abram,There’s Antimatter In This Truck,shorts,27706.0,0.04465,0.000457,21.919309,short,61.812625,57.298111,,,23.570378,91.25,92.307692,54.244139,32.0,False,False,False,False,False
XxiYa7WM0fU,2026-05-18T12:49:30.314781+00:00,UCOWFKaCN-rzmYk502JFWnqg,Eze Martínez,Así Funciona La Fibra Óptica,shorts,27641.0,0.061548,0.000523,5.824552,short,71.653266,70.313073,66.721241,,27.870006,77.25,82.692308,66.558879,28.0,False,False,False,False,False
O1beFdEQBOM,2026-05-18T12:49:30.314781+00:00,UCUP6qv-_EIL0hwTsJaKYnvw,Azteca Noticias,Conductor queda inconsciente y provoca choque en semáforo  en China 😨,shorts,26190.0,0.019428,0.000334,1.368603,short,74.237014,76.261651,54.523888,,0.0,100.0,36.057692,98.221504,69.0,False,False,False,False,False
Su0aCV35IFM,2026-05-18T12:49:30.314781+00:00,UC415bOPUcGSamy543abLmRA,Cleo Abram,There's a Telescope at the Bottom of the Ocean,shorts,25791.0,0.036423,0.000304,20.887365,short,59.754541,54.381011,,,12.056509,91.25,92.307692,50.107788,46.0,False,False,False,False,False
0b8SzBd-oKg,2026-05-18T12:49:30.314781+00:00,UCupvZG-5ko_eiXAupbDfxWw,CNN,"Pete Buttigieg calls Sean Duffy's road trip reality show an ""embarrassment""",shorts,25255.0,0.054505,0.003663,0.684818,mid,83.857469,87.824012,69.172922,,51.838842,100.0,36.057692,94.58367,75.0,False,False,False,False,False
jOUqLqlw39E,2026-05-18T12:49:30.314781+00:00,UCE_M8A5yxnLfW0KghEeajjw,Apple,Watch Samba Films make poetry in motion,shorts,25018.0,0.00509,0.0,5.492943,short,51.101927,43.072317,52.975137,,0.0,55.0,36.057692,50.107788,39.0,False,False,False,False,False
vrGTLn9WHbs,2026-05-18T12:49:30.314781+00:00,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,First Names That Used To Be Insults,shorts,24590.0,0.048506,0.000744,5.732261,short,73.324833,73.788806,67.79444,,28.764116,100.0,90.865385,80.08623,35.0,False,False,False,False,False
Xp9aYm9jiSc,2026-05-18T12:49:30.314781+00:00,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,Train slams into septic truck in Virginia,shorts,24505.0,0.01757,0.002779,0.518325,short,74.709972,76.763529,64.725359,,16.943454,100.0,36.057692,98.329291,41.0,False,False,False,False,False
-vhmvlcRTXs,2026-05-18T12:49:30.314781+00:00,UCurvRE5fGcdUgCYWgh-BDsg,DAZN Boxing,Yes or No with Rico Verhoeven 👀🍿,shorts,24227.0,0.013316,0.000559,2.242712,short,68.336977,68.658996,52.575719,,0.0,100.0,36.057692,94.448936,32.0,False,False,False,False,False
P1HnByWNyiI,2026-05-18T12:49:30.314781+00:00,UCoLrcjPV5PbUrUyXq5mjc_A,MLB,Shohei Ohtani rounded the bases on one of the weirdest Little League homers you'll see! 😲,shorts,24143.0,0.021778,0.000573,0.784031,short,75.9563,78.106657,58.346783,,9.773479,100.0,36.057692,95.688494,89.0,False,False,False,False,False
3e7rdaSAAz0,2026-05-18T12:49:30.314781+00:00,UCAOtE1V7Ots4DjM8JLlrYgg,Peppa Pig - Official Channel,Escape From the Zoo #PeppaPig #Shorts,shorts,23569.0,0.011684,0.0,2.534309,short,57.933004,51.346533,41.391822,,0.0,49.0,36.057692,50.107788,37.0,False,False,False,False,False
cEKgavUh3Wo,2026-05-18T12:49:30.314781+00:00,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,Fictional Characters Based On Real People,shorts,23530.0,0.045778,0.000501,1.732249,short,77.916494,79.082337,67.663057,,22.523483,100.0,90.865385,79.73592,41.0,False,False,False,False,False
BN50TqPmvLc,2026-05-18T12:49:30.314781+00:00,UCUP6qv-_EIL0hwTsJaKYnvw,Azteca Noticias,¡Fuera Morena! Así recibieron a Andy López Beltrán en Chihuahua,shorts,22998.0,0.043109,0.004607,1.63946,short,81.380011,85.273204,66.916092,,46.837307,100.0,36.057692,98.032875,63.0,False,False,False,False,False
Ifnv1Flwbdc,2026-05-18T12:49:30.314781+00:00,UCTl3QQTvqHFjurroKxexy2Q,Olympics,Moving with grace! 💫 Nakai Ami with an elegant performance at #MilanoCortina ⛸️#Olympics,shorts,22968.0,0.025917,0.000127,1.950756,short,75.464757,77.471131,52.25093,,12.36693,100.0,36.057692,93.559687,88.0,False,False,False,False,False
iiWT2zZhQGg,2026-05-18T12:49:30.314781+00:00,UC8p1vwvWtl6T73JiExfWs1g,CBS News,"Elon Musk seen with his son, X Æ A-Xii, at Great Hall of the People in Beijing #shorts",shorts,22933.0,0.006501,0.001662,1.39005,short,66.053579,65.942536,57.664444,,0.0,100.0,36.057692,96.523848,86.0,False,False,False,False,False
kGGyPqVkXzw,2026-05-18T12:49:30.314781+00:00,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,Estas son las personas más raras que existen #shorts,shorts,22837.0,0.052697,0.002307,5.825339,short,77.617962,81.247178,70.866449,,32.558854,100.0,91.346154,100.0,52.0,False,False,False,False,False
y8Isfda7mBg,2026-05-18T12:49:30.314781+00:00,UCaO6TYtlC8U5ttz62hTrZgg,JYP Entertainment,ITZY “Motto” M/V TEASER 1,shorts,22726.0,0.114827,0.006293,5.909355,short,74.046987,73.865197,61.282229,,51.715218,52.0,36.057692,71.139854,25.0,True,False,False,False,False
U1eDLXbw_eU,2026-05-18T12:49:30.314781+00:00,UCvCfpQXRXdJdL07pzTIA6Cw,Kai Cenat Live,Fanum Is Confused By Kai Cenat's New Ringtone 😂,shorts,22709.0,0.02415,0.000236,2.006855,short,60.608601,51.987172,44.544963,,5.734774,82.0,36.057692,21.476691,47.0,False,False,False,False,False
8fxgdGo1w-s,2026-05-18T12:49:30.314781+00:00,UCiWLfSweyRNmLpgEHekhoAg,ESPN,A Duke hard launch 💙🏀 (via @arianna.roberson/TT),shorts,22570.0,0.015076,0.001316,2.934587,short,69.04926,70.117763,55.887893,,6.749682,100.0,36.057692,98.490973,48.0,False,False,False,False,False
vZoEDnrls5Q,2026-05-18T12:49:30.314781+00:00,UCWJ2lWNubArHWmf3FIHbfcQ,NBA,Spida from DEEEEP,shorts,22506.0,0.029194,0.000979,0.484587,short,80.304572,83.809106,63.172504,,27.889785,100.0,36.057692,98.113716,17.0,False,False,False,False,False
9LBEpOTIjOo,2026-05-18T12:49:30.314781+00:00,UCi7TVXyvrIwqeS9tfYD8UDA,DjMaRiiO,😂😂 #djmariio,shorts,22313.0,0.044463,0.000763,1.559934,short,80.405745,83.464713,60.219429,,34.92173,76.0,36.057692,91.915926,12.0,False,False,False,False,False
FgMjsJpJ0Kw,2026-05-18T12:49:30.314781+00:00,UCJ5v_MCY6GNUBTO8-D3XoAg,WWE,"""Look at the star you created""",shorts,22045.0,0.041082,0.000998,0.971705,short,79.00271,80.662908,61.500703,,35.120945,100.0,36.057692,82.080302,30.0,False,False,False,False,False
NGwptvfa5_g,2026-05-18T12:49:30.314781+00:00,UCTv-XvfzLX3i4IGWAm4sbmA,LALIGA EA SPORTS,😱😱😱,shorts,21616.0,0.015778,0.000328,0.760073,short,72.94008,74.645473,54.84219,,0.0,100.0,36.057692,97.844247,3.0,False,False,False,False,False
5gvtrtQdrkI,2026-05-18T12:49:30.314781+00:00,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,The Healthiest Unhealthiest Things,shorts,21547.0,0.04622,0.000637,9.815629,short,69.629405,69.377069,,,25.163153,100.0,90.865385,78.738884,34.0,False,False,False,False,False
OCqIdRvNnCA,2026-05-18T12:49:30.314781+00:00,UCpcTrCXblq78GZrTUTLWeBw,FIFA,Batigol's World Cup Hat-Trick #shorts #argentina #batistuta,shorts,21508.0,0.023297,0.000298,1.180073,mid,75.015288,76.669513,54.724162,,2.429998,100.0,36.057692,91.61951,59.0,False,False,False,False,False
CRBk9uu-etQ,2026-05-18T12:49:30.314781+00:00,UCaVPhFg-Ax873wvhbNitsrQ,El Robot de Platón,MÁS FRÍO que el CERO ABSOLUTO,shorts,21441.0,0.075132,0.002159,0.701265,short,84.522731,88.647807,67.880716,,49.086362,79.0,85.096154,93.182431,29.0,False,False,False,False,False
_gPWhdMUMA8,2026-05-18T12:49:30.314781+00:00,UCvgfXK4nTYKudb0rFR6noLA,UFC,WHAT IS GOING ON?! 😳 #ufcvegas117,shorts,21354.0,0.012622,0.000318,1.541288,short,66.624991,65.445885,50.345361,,0.0,100.0,36.057692,83.562382,33.0,True,True,False,False,False
2m72uCVigxw,2026-05-18T12:49:30.314781+00:00,UCTv-XvfzLX3i4IGWAm4sbmA,LALIGA EA SPORTS,Toda la plantilla del FC Barcelona levantando a Lewandowski para celebrarlo. 🫂,shorts,21143.0,0.06994,0.001167,0.4977,short,85.620731,90.478046,66.380466,,46.073589,100.0,36.057692,97.790353,78.0,False,False,False,False,False
lrLBxw0YHZ8,2026-05-18T12:49:30.314781+00:00,UCoLrcjPV5PbUrUyXq5mjc_A,MLB,How does James Wood do this twice!? 😕,shorts,20428.0,0.01476,0.000159,1.57549,short,70.209764,71.104604,50.705058,,0.0,100.0,36.057692,95.014821,37.0,False,True,False,False,False
DXPg8l1OF50,2026-05-18T12:49:30.314781+00:00,UCJ5v_MCY6GNUBTO8-D3XoAg,WWE,Priest wins but MFT stand tall,shorts,20221.0,0.024928,0.000225,1.659286,short,72.879017,73.077744,52.022481,,1.972792,100.0,36.057692,81.244947,30.0,False,False,False,False,False
KcA4MloW4PA,2026-05-18T12:49:30.314781+00:00,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,Food That Used To Be Banned,shorts,20171.0,0.040638,0.000541,10.732295,short,68.106291,67.468821,,,19.185429,100.0,90.865385,77.768795,27.0,False,False,False,False,False
ZACmnAcVQSI,2026-05-18T12:49:30.314781+00:00,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,I Stayed At Desert Airbnbs,shorts,20132.0,0.049154,0.000617,1.815605,short,77.619367,78.669934,68.256256,,27.993317,100.0,90.865385,77.714902,26.0,False,False,False,False,False
wA0bqop6ueA,2026-05-18T12:49:30.314781+00:00,UCRijo3ddMTht_IHyNSNXpNQ,Dude Perfect,Which Shot Went In?,shorts,20093.0,0.013106,0.000503,3.491879,short,49.328357,36.784588,58.801064,,0.0,46.0,36.057692,4.095931,19.0,False,True,False,False,False
Xq7pk4z4rlk,2026-05-18T12:49:30.314781+00:00,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,Humans That Defied Science,shorts,20047.0,0.046988,0.000405,8.732284,short,70.062083,69.840163,,,21.920399,100.0,90.865385,77.607114,26.0,False,False,False,False,False
W6qpKvWqOh8,2026-05-18T12:49:30.314781+00:00,UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,TWS (투어스) '너의 모든 가능성이 되어 줄게' Official Teaser,shorts,19478.0,0.147804,0.007515,0.909355,short,93.532173,91.681818,69.377169,,57.053789,73.0,36.057692,84.909728,44.0,False,False,False,False,True
AVvymScYq0Y,2026-05-18T12:49:30.314781+00:00,UCujyjxsq5FZNVnQro51zKSQ,fuslie,Fuslie Plays Call Of Duty For The FIRST TIME!,shorts,19394.0,0.023587,0.000246,0.909217,short,72.893487,72.719534,53.373528,,2.231063,61.0,36.057692,78.280787,45.0,False,False,False,False,False
