creative_package_id,content_format,hook_id,hook_text,hook_type,expected_use,risk
cp_143_5400f0947a,shorts,cp_143_5400f0947a_h2,"Muchos simplifican tema clave, pero hay matices críticos.",contrast_hook,intro,medium
cp_143_5400f0947a,shorts,cp_143_5400f0947a_h3,Los datos recientes de tema clave muestran una señal accionable.,data_hook,intro,low
cp_143_5400f0947a,shorts,cp_143_5400f0947a_h4,Error común: ejecutar tema clave sin validar evidencia.,mistake_hook,middle,medium
cp_143_5400f0947a,shorts,cp_143_5400f0947a_h5,En este video saldrás con un plan claro sobre tema clave.,promise_hook,intro,low
cp_143_5400f0947a,shorts,cp_143_5400f0947a_h6,Hay un detalle de tema clave que cambia toda la decisión.,curiosity_hook,intro,medium
cp_144_0ba850e7eb,videos,cp_144_0ba850e7eb_h1,¿Qué cambia realmente con analyze_reference?,question_hook,intro,low
cp_144_0ba850e7eb,videos,cp_144_0ba850e7eb_h2,"Muchos simplifican analyze_reference, pero hay matices críticos.",contrast_hook,intro,medium
cp_144_0ba850e7eb,videos,cp_144_0ba850e7eb_h3,Los datos recientes de analyze_reference muestran una señal accionable.,data_hook,intro,low
cp_144_0ba850e7eb,videos,cp_144_0ba850e7eb_h4,Error común: ejecutar analyze_reference sin validar evidencia.,mistake_hook,middle,medium
cp_144_0ba850e7eb,videos,cp_144_0ba850e7eb_h5,En este video saldrás con un plan claro sobre analyze_reference.,promise_hook,intro,low
cp_144_0ba850e7eb,videos,cp_144_0ba850e7eb_h6,Hay un detalle de analyze_reference que cambia toda la decisión.,curiosity_hook,intro,medium
cp_147_e8810f1fca,videos,cp_147_e8810f1fca_h1,¿Qué cambia realmente con analyze_reference?,question_hook,intro,low
cp_147_e8810f1fca,videos,cp_147_e8810f1fca_h2,"Muchos simplifican analyze_reference, pero hay matices críticos.",contrast_hook,intro,medium
cp_147_e8810f1fca,videos,cp_147_e8810f1fca_h3,Los datos recientes de analyze_reference muestran una señal accionable.,data_hook,intro,low
cp_147_e8810f1fca,videos,cp_147_e8810f1fca_h4,Error común: ejecutar analyze_reference sin validar evidencia.,mistake_hook,middle,medium
cp_147_e8810f1fca,videos,cp_147_e8810f1fca_h5,En este video saldrás con un plan claro sobre analyze_reference.,promise_hook,intro,low
cp_147_e8810f1fca,videos,cp_147_e8810f1fca_h6,Hay un detalle de analyze_reference que cambia toda la decisión.,curiosity_hook,intro,medium
cp_148_9d8178d9f3,shorts,cp_148_9d8178d9f3_h1,¿Qué cambia realmente con tema clave?,question_hook,intro,low
cp_148_9d8178d9f3,shorts,cp_148_9d8178d9f3_h2,"Muchos simplifican tema clave, pero hay matices críticos.",contrast_hook,intro,medium
cp_148_9d8178d9f3,shorts,cp_148_9d8178d9f3_h3,Los datos recientes de tema clave muestran una señal accionable.,data_hook,intro,low
cp_148_9d8178d9f3,shorts,cp_148_9d8178d9f3_h4,Error común: ejecutar tema clave sin validar evidencia.,mistake_hook,middle,medium
cp_148_9d8178d9f3,shorts,cp_148_9d8178d9f3_h5,En este video saldrás con un plan claro sobre tema clave.,promise_hook,intro,low
cp_148_9d8178d9f3,shorts,cp_148_9d8178d9f3_h6,Hay un detalle de tema clave que cambia toda la decisión.,curiosity_hook,intro,medium
cp_150_c5a251eba4,videos,cp_150_c5a251eba4_h1,¿Qué cambia realmente con create_fast_reaction?,question_hook,intro,low
cp_150_c5a251eba4,videos,cp_150_c5a251eba4_h2,"Muchos simplifican create_fast_reaction, pero hay matices críticos.",contrast_hook,intro,medium
cp_150_c5a251eba4,videos,cp_150_c5a251eba4_h3,Los datos recientes de create_fast_reaction muestran una señal accionable.,data_hook,intro,low
cp_150_c5a251eba4,videos,cp_150_c5a251eba4_h4,Error común: ejecutar create_fast_reaction sin validar evidencia.,mistake_hook,middle,medium
cp_150_c5a251eba4,videos,cp_150_c5a251eba4_h5,En este video saldrás con un plan claro sobre create_fast_reaction.,promise_hook,intro,low
cp_150_c5a251eba4,videos,cp_150_c5a251eba4_h6,Hay un detalle de create_fast_reaction que cambia toda la decisión.,curiosity_hook,intro,medium
cp_151_5374c1426b,videos,cp_151_5374c1426b_h1,¿Qué cambia realmente con tema clave?,question_hook,intro,low
cp_151_5374c1426b,videos,cp_151_5374c1426b_h2,"Muchos simplifican tema clave, pero hay matices críticos.",contrast_hook,intro,medium
cp_151_5374c1426b,videos,cp_151_5374c1426b_h3,Los datos recientes de tema clave muestran una señal accionable.,data_hook,intro,low
cp_151_5374c1426b,videos,cp_151_5374c1426b_h4,Error común: ejecutar tema clave sin validar evidencia.,mistake_hook,middle,medium
cp_151_5374c1426b,videos,cp_151_5374c1426b_h5,En este video saldrás con un plan claro sobre tema clave.,promise_hook,intro,low
cp_151_5374c1426b,videos,cp_151_5374c1426b_h6,Hay un detalle de tema clave que cambia toda la decisión.,curiosity_hook,intro,medium
cp_152_18c9b77425,videos,cp_152_18c9b77425_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_152_18c9b77425,videos,cp_152_18c9b77425_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_152_18c9b77425,videos,cp_152_18c9b77425_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_152_18c9b77425,videos,cp_152_18c9b77425_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_152_18c9b77425,videos,cp_152_18c9b77425_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_152_18c9b77425,videos,cp_152_18c9b77425_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_153_1f1eb70f91,shorts,cp_153_1f1eb70f91_h1,¿Qué cambia realmente con create_fast_reaction?,question_hook,intro,low
cp_153_1f1eb70f91,shorts,cp_153_1f1eb70f91_h2,"Muchos simplifican create_fast_reaction, pero hay matices críticos.",contrast_hook,intro,medium
cp_153_1f1eb70f91,shorts,cp_153_1f1eb70f91_h3,Los datos recientes de create_fast_reaction muestran una señal accionable.,data_hook,intro,low
cp_153_1f1eb70f91,shorts,cp_153_1f1eb70f91_h4,Error común: ejecutar create_fast_reaction sin validar evidencia.,mistake_hook,middle,medium
cp_153_1f1eb70f91,shorts,cp_153_1f1eb70f91_h5,En este video saldrás con un plan claro sobre create_fast_reaction.,promise_hook,intro,low
cp_153_1f1eb70f91,shorts,cp_153_1f1eb70f91_h6,Hay un detalle de create_fast_reaction que cambia toda la decisión.,curiosity_hook,intro,medium
cp_154_3403059457,videos,cp_154_3403059457_h1,¿Qué cambia realmente con tema clave?,question_hook,intro,low
cp_154_3403059457,videos,cp_154_3403059457_h2,"Muchos simplifican tema clave, pero hay matices críticos.",contrast_hook,intro,medium
cp_154_3403059457,videos,cp_154_3403059457_h3,Los datos recientes de tema clave muestran una señal accionable.,data_hook,intro,low
cp_154_3403059457,videos,cp_154_3403059457_h4,Error común: ejecutar tema clave sin validar evidencia.,mistake_hook,middle,medium
cp_154_3403059457,videos,cp_154_3403059457_h5,En este video saldrás con un plan claro sobre tema clave.,promise_hook,intro,low
cp_154_3403059457,videos,cp_154_3403059457_h6,Hay un detalle de tema clave que cambia toda la decisión.,curiosity_hook,intro,medium
cp_157_df5a163227,shorts,cp_157_df5a163227_h1,¿Qué cambia realmente con create_fast_reaction?,question_hook,intro,low
cp_157_df5a163227,shorts,cp_157_df5a163227_h2,"Muchos simplifican create_fast_reaction, pero hay matices críticos.",contrast_hook,intro,medium
cp_157_df5a163227,shorts,cp_157_df5a163227_h3,Los datos recientes de create_fast_reaction muestran una señal accionable.,data_hook,intro,low
cp_157_df5a163227,shorts,cp_157_df5a163227_h4,Error común: ejecutar create_fast_reaction sin validar evidencia.,mistake_hook,middle,medium
cp_157_df5a163227,shorts,cp_157_df5a163227_h5,En este video saldrás con un plan claro sobre create_fast_reaction.,promise_hook,intro,low
cp_157_df5a163227,shorts,cp_157_df5a163227_h6,Hay un detalle de create_fast_reaction que cambia toda la decisión.,curiosity_hook,intro,medium
cp_158_0a53e2f441,videos,cp_158_0a53e2f441_h1,¿Qué cambia realmente con analyze_reference?,question_hook,intro,low
cp_158_0a53e2f441,videos,cp_158_0a53e2f441_h2,"Muchos simplifican analyze_reference, pero hay matices críticos.",contrast_hook,intro,medium
cp_158_0a53e2f441,videos,cp_158_0a53e2f441_h3,Los datos recientes de analyze_reference muestran una señal accionable.,data_hook,intro,low
cp_158_0a53e2f441,videos,cp_158_0a53e2f441_h4,Error común: ejecutar analyze_reference sin validar evidencia.,mistake_hook,middle,medium
cp_158_0a53e2f441,videos,cp_158_0a53e2f441_h5,En este video saldrás con un plan claro sobre analyze_reference.,promise_hook,intro,low
cp_158_0a53e2f441,videos,cp_158_0a53e2f441_h6,Hay un detalle de analyze_reference que cambia toda la decisión.,curiosity_hook,intro,medium
cp_160_0de96b98aa,videos,cp_160_0de96b98aa_h1,¿Qué cambia realmente con analyze_reference?,question_hook,intro,low
cp_160_0de96b98aa,videos,cp_160_0de96b98aa_h2,"Muchos simplifican analyze_reference, pero hay matices críticos.",contrast_hook,intro,medium
cp_160_0de96b98aa,videos,cp_160_0de96b98aa_h3,Los datos recientes de analyze_reference muestran una señal accionable.,data_hook,intro,low
cp_160_0de96b98aa,videos,cp_160_0de96b98aa_h4,Error común: ejecutar analyze_reference sin validar evidencia.,mistake_hook,middle,medium
cp_160_0de96b98aa,videos,cp_160_0de96b98aa_h5,En este video saldrás con un plan claro sobre analyze_reference.,promise_hook,intro,low
cp_160_0de96b98aa,videos,cp_160_0de96b98aa_h6,Hay un detalle de analyze_reference que cambia toda la decisión.,curiosity_hook,intro,medium
cp_163_d9f3e067a5,videos,cp_163_d9f3e067a5_h1,¿Qué cambia realmente con create_fast_reaction?,question_hook,intro,low
cp_163_d9f3e067a5,videos,cp_163_d9f3e067a5_h2,"Muchos simplifican create_fast_reaction, pero hay matices críticos.",contrast_hook,intro,medium
cp_163_d9f3e067a5,videos,cp_163_d9f3e067a5_h3,Los datos recientes de create_fast_reaction muestran una señal accionable.,data_hook,intro,low
cp_163_d9f3e067a5,videos,cp_163_d9f3e067a5_h4,Error común: ejecutar create_fast_reaction sin validar evidencia.,mistake_hook,middle,medium
cp_163_d9f3e067a5,videos,cp_163_d9f3e067a5_h5,En este video saldrás con un plan claro sobre create_fast_reaction.,promise_hook,intro,low
cp_163_d9f3e067a5,videos,cp_163_d9f3e067a5_h6,Hay un detalle de create_fast_reaction que cambia toda la decisión.,curiosity_hook,intro,medium
cp_164_aba32f8075,shorts,cp_164_aba32f8075_h1,¿Qué cambia realmente con create_fast_reaction?,question_hook,intro,low
cp_164_aba32f8075,shorts,cp_164_aba32f8075_h2,"Muchos simplifican create_fast_reaction, pero hay matices críticos.",contrast_hook,intro,medium
cp_164_aba32f8075,shorts,cp_164_aba32f8075_h3,Los datos recientes de create_fast_reaction muestran una señal accionable.,data_hook,intro,low
cp_164_aba32f8075,shorts,cp_164_aba32f8075_h4,Error común: ejecutar create_fast_reaction sin validar evidencia.,mistake_hook,middle,medium
cp_164_aba32f8075,shorts,cp_164_aba32f8075_h5,En este video saldrás con un plan claro sobre create_fast_reaction.,promise_hook,intro,low
cp_164_aba32f8075,shorts,cp_164_aba32f8075_h6,Hay un detalle de create_fast_reaction que cambia toda la decisión.,curiosity_hook,intro,medium
cp_165_36041023e0,videos,cp_165_36041023e0_h1,¿Qué cambia realmente con create_fast_reaction?,question_hook,intro,low
cp_165_36041023e0,videos,cp_165_36041023e0_h2,"Muchos simplifican create_fast_reaction, pero hay matices críticos.",contrast_hook,intro,medium
cp_165_36041023e0,videos,cp_165_36041023e0_h3,Los datos recientes de create_fast_reaction muestran una señal accionable.,data_hook,intro,low
cp_165_36041023e0,videos,cp_165_36041023e0_h4,Error común: ejecutar create_fast_reaction sin validar evidencia.,mistake_hook,middle,medium
cp_165_36041023e0,videos,cp_165_36041023e0_h5,En este video saldrás con un plan claro sobre create_fast_reaction.,promise_hook,intro,low
cp_165_36041023e0,videos,cp_165_36041023e0_h6,Hay un detalle de create_fast_reaction que cambia toda la decisión.,curiosity_hook,intro,medium
cp_166_b2c910b3f5,videos,cp_166_b2c910b3f5_h1,¿Qué cambia realmente con create_fast_reaction?,question_hook,intro,low
cp_166_b2c910b3f5,videos,cp_166_b2c910b3f5_h2,"Muchos simplifican create_fast_reaction, pero hay matices críticos.",contrast_hook,intro,medium
cp_166_b2c910b3f5,videos,cp_166_b2c910b3f5_h3,Los datos recientes de create_fast_reaction muestran una señal accionable.,data_hook,intro,low
cp_166_b2c910b3f5,videos,cp_166_b2c910b3f5_h4,Error común: ejecutar create_fast_reaction sin validar evidencia.,mistake_hook,middle,medium
cp_166_b2c910b3f5,videos,cp_166_b2c910b3f5_h5,En este video saldrás con un plan claro sobre create_fast_reaction.,promise_hook,intro,low
cp_166_b2c910b3f5,videos,cp_166_b2c910b3f5_h6,Hay un detalle de create_fast_reaction que cambia toda la decisión.,curiosity_hook,intro,medium
cp_167_8f7d5ed645,videos,cp_167_8f7d5ed645_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_167_8f7d5ed645,videos,cp_167_8f7d5ed645_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_167_8f7d5ed645,videos,cp_167_8f7d5ed645_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_167_8f7d5ed645,videos,cp_167_8f7d5ed645_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_167_8f7d5ed645,videos,cp_167_8f7d5ed645_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_167_8f7d5ed645,videos,cp_167_8f7d5ed645_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_169_8849873200,videos,cp_169_8849873200_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_169_8849873200,videos,cp_169_8849873200_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_169_8849873200,videos,cp_169_8849873200_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_169_8849873200,videos,cp_169_8849873200_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_169_8849873200,videos,cp_169_8849873200_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_169_8849873200,videos,cp_169_8849873200_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_170_489eb0da34,shorts,cp_170_489eb0da34_h1,¿Qué cambia realmente con create_fast_reaction?,question_hook,intro,low
cp_170_489eb0da34,shorts,cp_170_489eb0da34_h2,"Muchos simplifican create_fast_reaction, pero hay matices críticos.",contrast_hook,intro,medium
cp_170_489eb0da34,shorts,cp_170_489eb0da34_h3,Los datos recientes de create_fast_reaction muestran una señal accionable.,data_hook,intro,low
cp_170_489eb0da34,shorts,cp_170_489eb0da34_h4,Error común: ejecutar create_fast_reaction sin validar evidencia.,mistake_hook,middle,medium
cp_170_489eb0da34,shorts,cp_170_489eb0da34_h5,En este video saldrás con un plan claro sobre create_fast_reaction.,promise_hook,intro,low
cp_170_489eb0da34,shorts,cp_170_489eb0da34_h6,Hay un detalle de create_fast_reaction que cambia toda la decisión.,curiosity_hook,intro,medium
cp_171_2d1fe70a16,shorts,cp_171_2d1fe70a16_h1,¿Qué cambia realmente con tema clave?,question_hook,intro,low
cp_171_2d1fe70a16,shorts,cp_171_2d1fe70a16_h2,"Muchos simplifican tema clave, pero hay matices críticos.",contrast_hook,intro,medium
cp_171_2d1fe70a16,shorts,cp_171_2d1fe70a16_h3,Los datos recientes de tema clave muestran una señal accionable.,data_hook,intro,low
cp_171_2d1fe70a16,shorts,cp_171_2d1fe70a16_h4,Error común: ejecutar tema clave sin validar evidencia.,mistake_hook,middle,medium
cp_171_2d1fe70a16,shorts,cp_171_2d1fe70a16_h5,En este video saldrás con un plan claro sobre tema clave.,promise_hook,intro,low
cp_171_2d1fe70a16,shorts,cp_171_2d1fe70a16_h6,Hay un detalle de tema clave que cambia toda la decisión.,curiosity_hook,intro,medium
cp_172_da25b11e54,videos,cp_172_da25b11e54_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_172_da25b11e54,videos,cp_172_da25b11e54_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_172_da25b11e54,videos,cp_172_da25b11e54_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_172_da25b11e54,videos,cp_172_da25b11e54_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_172_da25b11e54,videos,cp_172_da25b11e54_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_172_da25b11e54,videos,cp_172_da25b11e54_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_176_dc75857b1e,videos,cp_176_dc75857b1e_h1,¿Qué cambia realmente con create_fast_reaction?,question_hook,intro,low
cp_176_dc75857b1e,videos,cp_176_dc75857b1e_h2,"Muchos simplifican create_fast_reaction, pero hay matices críticos.",contrast_hook,intro,medium
cp_176_dc75857b1e,videos,cp_176_dc75857b1e_h3,Los datos recientes de create_fast_reaction muestran una señal accionable.,data_hook,intro,low
cp_176_dc75857b1e,videos,cp_176_dc75857b1e_h4,Error común: ejecutar create_fast_reaction sin validar evidencia.,mistake_hook,middle,medium
cp_176_dc75857b1e,videos,cp_176_dc75857b1e_h5,En este video saldrás con un plan claro sobre create_fast_reaction.,promise_hook,intro,low
cp_176_dc75857b1e,videos,cp_176_dc75857b1e_h6,Hay un detalle de create_fast_reaction que cambia toda la decisión.,curiosity_hook,intro,medium
